oare_id,online transcript,cdli_id,aliases,label,publication_catalog,description,genre_label,inventory_position,online_catalog,note,interlinear_commentary,online_information,excavation_no,oatp_key,eBL_id,AICC_translation,transliteration_orig,transliteration
319f8b6d-ce99-373b-d6da-193539bacfd5,https://oare.byu.edu/epigraphies/319f8b6d-ce99-373b-d6da-193539bacfd5,P358500,CCT 1 6b | BM 113531,Cuneiform Tablet CCT 1 6b (BM 113531),,"Cuneiform tablet, dated to the Old Assyrian Period (ca. 1950-1850 BC).",debt note,BM 113531 | BM 113587,,"CCT 1, 6, BM 113531",EL 45,,,1185,,https://aicuneiform.com/search?q=P358500,15 GÍN KÙ.BABBAR i-ṣé-er a-gu₅-tim i-dí-iš₈-tár i-šu iš-tù ḫa-mu-uš-tim ša a-bu-um-DINGIR a-na ša ni-ba-as i-ša-qal šu-ma lá iš-qú-ul 10 GÍN-tum 1 GÍN.TA i-na ITU i-ša-qal IGI ma-lá-ba IGI en-na-sú IGI tù-ra-am-ì-lí,15 GÍN KÙ.BABBAR i-ṣé-er a-gu₅-tim i-dí-iš₈-tár i-šu iš-tù ḫa-mu-uš-tim ša a-bu-um-DINGIR a-na ša ni-ba-as i-ša-qal šu-ma lá iš-qú-ul 10 GÍN-tum 1 GÍN.TA i-na ITU i-ša-qal IGI ma-lá-ba IGI en-na-sú IGI tù-ra-am-ì-lí
49af516e-bf16-4ea7-9e37-92608f596d6d,https://oare.byu.edu/epigraphies/49af516e-bf16-4ea7-9e37-92608f596d6d,P358500,CCT 6 47a | BM 113587,Cuneiform Tablet CCT 6 47a (BM 113587),,"Cuneiform tablet envelope, dated to the Old Assyrian Period (ca. 1950-1850 BC).",unknown,BM 113531 | BM 113587,,"CCT 1, 6, BM 113531",EL 45,,,1185,,https://aicuneiform.com/search?q=P358500,KIŠIB ma-lá-ba KIŠIB en-na-sú-en₆ KIŠIB tu-ra-am-ì-lí ša ḫu-bu-ul … ma-na 15 GÍN KÙ.BABBAR iš-tí ḫa-mu-uš-tim ša a-bu-um-DINGIR a-na ša ni-pá-as i-ša-qal,KIŠIB ma-lá-ba KIŠIB en-na-sú-en₆ KIŠIB tu-ra-am-ì-lí ša ḫu-bu-ul <big_gap> ma-na 15 GÍN KÙ.BABBAR iš-tí ḫa-mu-uš-tim ša a-bu-um-DINGIR a-na ša ni-pá-as i-ša-qal
00d6c0c2-cf36-0a53-4b23-529cf28986aa,https://oare.byu.edu/epigraphies/00d6c0c2-cf36-0a53-4b23-529cf28986aa,P358490,CCT 1 46a | BM 113554,Cuneiform Tablet CCT 1 46a (BM 113554),,"Cuneiform tablet, dated to the Old Assyrian Period (ca. 1950-1850 BC).",unknown,BM 113554,,"CCT 1, 46, BM 113554",EL 255,,,1175,BM.113554,https://aicuneiform.com/search?q=P358490,KIŠIB IŠTAR-pì-lá-aḫ DUMU en-um-a-šùr i-dí-ku-bu-um DUMU PÚZUR-a-šùr tap-pá-i a-na-ma-DINGIR-ma a-na IŠTAR-tù-li-sú DUMU ì-lí-a iṣ-ba-at-ni-a-tí-ma um-ma a-na-ma-DINGIR-ma KÙ.BABBAR ší-im am-tim ša DAM.GÀR i-na li-bi₄-kà i-ba-ší iš₈-tár-tù-li-sú a-na-ma-DINGIR-ma e-pu-ul um-ma IŠTAR-tù-li-sú-ma ke-na KÙ.BABBAR ší-im am-tim ša DAM.GÀR i-na li-bi₄-a i-ba-ší ITU.KAM ṣí-ip-e-em … li-mu-um šu-ra-ma a-na a-wa-tim a-ni-a-tim kà-ru-um ur-šu i-dí-ni-a-tí-ma IGI šu-ga-ri-a-im ša a-šùr ší-bu-tí-ni … ni-dí-in,KIŠIB IŠTAR-pì-lá-aḫ DUMU en-um-a-šùr i-dí-ku-bu-um DUMU PÚZUR-a-šùr tap-pá-i a-na-ma-DINGIR-ma a-na IŠTAR-tù-li-sú DUMU ì-lí-a iṣ-ba-at-ni-a-tí-ma um-ma a-na-ma-DINGIR-ma KÙ.BABBAR ší-im am-tim ša DAM.GÀR i-na li-bi₄-kà i-ba-ší iš₈-tár-tù-li-sú a-na-ma-DINGIR-ma e-pu-ul um-ma IŠTAR-tù-li-sú-ma ke-na KÙ.BABBAR ší-im am-tim ša DAM.GÀR i-na li-bi₄-a i-ba-ší ITU.KAM ṣí-ip-e-em <big_gap> li-mu-um šu-ra-ma a-na a-wa-tim a-ni-a-tim kà-ru-um ur-šu i-dí-ni-a-tí-ma IGI šu-ga-ri-a-im ša a-šùr ší-bu-tí-ni <big_gap> ni-dí-in
2eeebc23-0ca8-646a-f59c-2db77d478a79,https://oare.byu.edu/epigraphies/2eeebc23-0ca8-646a-f59c-2db77d478a79,P358506,CCT 6 1b | BM 113586,Cuneiform Tablet CCT 6 1b (BM 113586),,"Cuneiform tablet envelope, dated to the Old Assyrian Period (ca. 1950-1850 BC).",debt note,BM 113520 | BM 113586,,"CCT 1, 8, BM 113520",,,,1613,BM.113586,https://aicuneiform.com/search?q=P358506,KIŠIB DU₁₀-ṣí-lá-a-šùr DUMU da-ki-i-x … KIŠIB x DUMU a-gi₅-a-a GAL-a KIŠIB ša-té-a me-er-at sú-e-ta-ta 12 GÍN KÙ.BABBAR i-ṣé-er ša-té-a pu-šu-ke-en₆ i-šu iš-tù ḫa-muš-tim x-x ša a-šur-ták-lá-ku a-na 5 ḫa-am-ša-tim ta-ša-qal šu-ma lá iš-qúl 1.5 GÍN.TA a-na 1 ma-na-im i-na ITU.KAM ṣí-ib-tám tù-ṣa-áb,KIŠIB DU₁₀-ṣí-lá-a-šùr DUMU da-ki-i-<gap> <big_gap> KIŠIB <gap> DUMU a-gi₅-a-a GAL-a KIŠIB ša-té-a me-er-at sú-e-ta-ta 12 GÍN KÙ.BABBAR i-ṣé-er ša-té-a pu-šu-ke-en₆ i-šu iš-tù ḫa-muš-tim <gap>-<gap> ša a-šur-ták-lá-ku a-na 5 ḫa-am-ša-tim ta-ša-qal šu-ma lá iš-qúl 1.5 GÍN.TA a-na 1 ma-na-im i-na ITU.KAM ṣí-ib-tám tù-ṣa-áb
8d10a0ba-1286-8466-2773-43530d309236,https://oare.byu.edu/epigraphies/8d10a0ba-1286-8466-2773-43530d309236,P358506,CCT 1 8c | BM 113520,Cuneiform Tablet CCT 1 8c (BM 113520),,"Cuneiform tablet, dated to the Old Assyrian Period (ca. 1950-1850 BC).",debt note,BM 113520 | BM 113586,,"CCT 1, 8, BM 113520",EL 60,,,1191,BM.113520,https://aicuneiform.com/search?q=P358506,12 GÍN KÙ.BABBAR i-ṣé-er ša-té-a pu-šu-ke-en₆ i-šu iš-tù ḫa-muš-tim ša a-šur-ták-lá-ku a-na 5 ḫa-muš-tim ta-ša-qal šu-ma lá ta-áš-qúl 1.5 GÍN.TA ṣí-ib-tám i ITU.KAM a-na 1 ma-na-im tù-ṣa-ab ITU.KAM a-lá-na-tim li-mu-um ì-lí-dan IGI DU₁₀-ṣí-lá-a-šur IGI i-ku-pí-a,12 GÍN KÙ.BABBAR i-ṣé-er ša-té-a pu-šu-ke-en₆ i-šu iš-tù ḫa-muš-tim ša a-šur-ták-lá-ku a-na 5 ḫa-muš-tim ta-ša-qal šu-ma lá ta-áš-qúl 1.5 GÍN.TA ṣí-ib-tám i ITU.KAM a-na 1 ma-na-im tù-ṣa-ab ITU.KAM a-lá-na-tim li-mu-um ì-lí-dan IGI DU₁₀-ṣí-lá-a-šur IGI i-ku-pí-a
013b9a7e-f63f-cfa0-8c74-5f6c435d1a22,https://oare.byu.edu/epigraphies/013b9a7e-f63f-cfa0-8c74-5f6c435d1a22,P358567,CCT 3 12a | BM 113510,Cuneiform Tablet CCT 3 12a (BM 113510),,"Cuneiform tablet, dated to the Old Assyrian Period (ca. 1950-1850 BC).",letter,BM 113510,,"CCT 3, 12, BM 113510","Bar-Am, Diss. 57;5-6: GKT § 124c;6: GKT § 44c;13: GKT § 12a. 27c; EL I, 76c9-13: Kienast, FAOSB1, 90",https://www.britishmuseum.org/collection/object/W_1919-0712-259,,1256,BM.113510,https://aicuneiform.com/search?q=P358567,a-na lá-qé-pì-im qí-bi₄-ma um-ma be-li-a-a-ma mì-nam ša ta-áš-pu-ra-ni um-ma a-ta-ma mì-ma lá ḫa-bu-lá-ak-šu-um 33 ma-na URUDU ší-kam a šu-mì-kà a-na um-mì-ni áš-qúl 28.5 ma-na a-ḫa-ma a šu-mì-kà a-na nu-a-im áš-qú-ul IGI gu₅-ba-áb-tim ú ur-dim ša ku-ra a-ḫa-ma 5 ma-na URUDU SIG₅ a-dí-na-ku-um a-ḫa-ma 5 ma-na ší-ku-um iš-tí ta-ga-na tal-qé mì-ma a-nim i li-bi₄-kà al-kam-ma lu ni-iz-ku ú i-a-um a-mì-ša-am ḫa-ra-ni,a-na lá-qé-pì-im qí-bi₄-ma um-ma be-li-a-a-ma mì-nam ša ta-áš-pu-ra-ni um-ma a-ta-ma mì-ma lá ḫa-bu-lá-ak-šu-um 33 ma-na URUDU ší-kam a šu-mì-kà a-na um-mì-ni áš-qúl 28.5 ma-na a-ḫa-ma a šu-mì-kà a-na nu-a-im áš-qú-ul IGI gu₅-ba-áb-tim ú ur-dim ša ku-ra a-ḫa-ma 5 ma-na URUDU SIG₅ a-dí-na-ku-um a-ḫa-ma 5 ma-na ší-ku-um iš-tí ta-ga-na tal-qé mì-ma a-nim i li-bi₄-kà al-kam-ma lu ni-iz-ku ú i-a-um a-mì-ša-am ḫa-ra-ni
2d861f42-d8a8-4ee7-7e67-e16560688171,https://oare.byu.edu/epigraphies/2d861f42-d8a8-4ee7-7e67-e16560688171,P358626,CCT 3 49a | BM 113568,Cuneiform Tablet CCT 3 49a (BM 113568),,"Cuneiform tablet, dated to the Old Assyrian Period (ca. 1950-1850 BC).",letter,BM 113568,,"CCT 3, 49, BM 113568",19: GKT § 127d,,,1314,BM.113568,https://aicuneiform.com/search?q=P358626,um-ma PUZUR₄-sú-en₆ a-lu-lá-a bur-a-šur šu-IŠTAR lá-qé-pu-um-ma a-na PUZUR₄-a-šur qí-bi-ma 2.5 GÚ x ma-na AN.NA 1 me-at ku-ta-nu qá-dum x 14 {TÚG}ku-ta-nu SIG₅ 10 TÚG ša a-ki-dí-e 4 TÚG ša a-ki-dí-e ša DAM.GÀR-ru 7 ANŠE ṣa-lá-mu mì-ma a-nim lá-qé-pu-um ir-de₈-am AN.NA-a-kà nu-sà-ni-iq-ma 3 ma-na AN.NA im-ṭí AN.NA-a-kà ú TÚG-tí-kà ni-da-ma lá-qé-pu-um ni-ṭá-ra-da-am AN.NA-a-kà ša ta-da-nim ta-dí-in a-na DUMU um-mì-a-nim ke-nim lá ša ša-ḫa-tim,um-ma PUZUR₄-sú-en₆ a-lu-lá-a bur-a-šur šu-IŠTAR lá-qé-pu-um-ma a-na PUZUR₄-a-šur qí-bi-ma 2.5 GÚ <gap> ma-na AN.NA 1 me-at ku-ta-nu qá-dum <gap> 14 {TÚG}ku-ta-nu SIG₅ 10 TÚG ša a-ki-dí-e 4 TÚG ša a-ki-dí-e ša DAM.GÀR-ru 7 ANŠE ṣa-lá-mu mì-ma a-nim lá-qé-pu-um ir-de₈-am AN.NA-a-kà nu-sà-ni-iq-ma 3 ma-na AN.NA im-ṭí AN.NA-a-kà ú TÚG-tí-kà ni-da-ma lá-qé-pu-um ni-ṭá-ra-da-am AN.NA-a-kà ša ta-da-nim ta-dí-in a-na DUMU um-mì-a-nim ke-nim lá ša ša-ḫa-tim
6ef6325f-cd61-1840-2aed-39e247f2a648,https://oare.byu.edu/epigraphies/6ef6325f-cd61-1840-2aed-39e247f2a648,P358596,CCT 4 39b | BM 113356,Cuneiform Tablet CCT 4 39b (BM 113356),,"Cuneiform tablet, dated to the Old Assyrian Period (ca. 1950-1850 BC).",letter,BM 113356,,"CCT 3, 32, BM 113356","vdMeer, OrChrist. III/7, 1337: GKT \S \ 15b;13-18: Balkan, Anum-hirbi 15",,,1392,BM.113356,https://aicuneiform.com/search?q=P358596,a-na PUZUR₄-a-šur qí-bi₄-ma um-ma {d}IŠKUR-ṣú-lu-li-ma a-dí ša na-áš-pá-ar-tám ša i šé-ep šu-IŠTAR ù-lá-pì-ta-ku-ni me-eḫ-ra-at na-áš-pè-er-tim ší-a-tí ì-lí-we-da-ku ù-lá-pì-tám-ma a-na ša-lá-tù-wa-ar a-ṣé-er bu-za-zu ù-bi₄-il₅-ší i-na na-áš-pá-ar-tí ì-lí-we-da-ku lu KÙ.BABBAR 20 ma-na lu 30 ma-na ma-lá té-pu-šu-ni šé-bi₄-lam ù a-na-ku ma-lá a-kà-šu-du lu-ra-dí-ma lu i-a-um lu ša PÚZUR-a-šur i šé-ep {d}IŠKUR-ṣú-lu-li KÙ.BABBAR li-li-ik-šu-ma li-ba-am a-na PÚZUR-a-šur lu ni-dí-in a-na-kam i-ṣé-er URUDU-im ki-li-šu bu-za-zu i-ir-tí-bi₄-iṣ šé-bu-lam la i-mu-a ṣa-al-tù-um i-na ba-ri-šu-nu i-té-be-e i-na {d}UTU-ši ṭup-pì-i ta-ša-me-ú té-er-ta-kà a-ṣé-er ì-lí-we-da-ku ù bu-za-zu li-li-kam-ma mì-ma bu-za-zu iš-tí ì-lí-we-da-ku lá i-za-ku ki-ma ku-wa-tí a-ma-kam šál-mì-IŠTAR a-na kà-lá-ší-na-ma ša-i-il₅ na-áš-be-er-tí-im mì-ma lá ta-ša-qá-lam,a-na PUZUR₄-a-šur qí-bi₄-ma um-ma {d}IŠKUR-ṣú-lu-li-ma a-dí ša na-áš-pá-ar-tám ša i šé-ep šu-IŠTAR ù-lá-pì-ta-ku-ni me-eḫ-ra-at na-áš-pè-er-tim ší-a-tí ì-lí-we-da-ku ù-lá-pì-tám-ma a-na ša-lá-tù-wa-ar a-ṣé-er bu-za-zu ù-bi₄-il₅-ší i-na na-áš-pá-ar-tí ì-lí-we-da-ku lu KÙ.BABBAR 20 ma-na lu 30 ma-na ma-lá té-pu-šu-ni šé-bi₄-lam ù a-na-ku ma-lá a-kà-šu-du lu-ra-dí-ma lu i-a-um lu ša PÚZUR-a-šur i šé-ep {d}IŠKUR-ṣú-lu-li KÙ.BABBAR li-li-ik-šu-ma li-ba-am a-na PÚZUR-a-šur lu ni-dí-in a-na-kam i-ṣé-er URUDU-im ki-li-šu bu-za-zu i-ir-tí-bi₄-iṣ šé-bu-lam la i-mu-a ṣa-al-tù-um i-na ba-ri-šu-nu i-té-be-e i-na {d}UTU-ši ṭup-pì-i ta-ša-me-ú té-er-ta-kà a-ṣé-er ì-lí-we-da-ku ù bu-za-zu li-li-kam-ma mì-ma bu-za-zu iš-tí ì-lí-we-da-ku lá i-za-ku ki-ma ku-wa-tí a-ma-kam šál-mì-IŠTAR a-na kà-lá-ší-na-ma ša-i-il₅ na-áš-be-er-tí-im mì-ma lá ta-ša-qá-lam
551fa1f6-5082-f61a-8d4f-4b93f928f9b7,https://oare.byu.edu/epigraphies/551fa1f6-5082-f61a-8d4f-4b93f928f9b7,P358596,CCT 3 32 | BM 113356,Cuneiform Tablet CCT 3 32 (BM 113356),,"Cuneiform tablet, dated to the Old Assyrian Period (ca. 1950-1850 BC).",letter,BM 113356,,"CCT 3, 32, BM 113356","vdMeer, OrChrist. III/7, 1339-10: GKT § 63f10-12: GKT § 143c22: GKT § 22d32: GKT § 91f",,,1285,BM.113356,https://aicuneiform.com/search?q=P358596,a-na PUZUR₄-a-šur qí-bi₄-ma um-ma {d}IŠKUR-ṣú-lu-li-ma a-dí ša na-áš-pá-ar-tám ša i šé-ep šu-IŠTAR ù-lá-pì-ta-ku-ni me-eḫ-ra-at na-áš-pè-er-tí-im ší-a-tí ì-lí-we-da-ku ù-lá-pì-tám-ma a-na ša-lá-tù-wa-ar a-ṣé-er bu-za-zu ù-bi₄-il₅-ší i-na na-áš-pá-ar-tí ì-lí-we-da-ku lu KÙ.BABBAR 20 ma-na lu 30 ma-na ma-lá té-pu-šu-ni šé-bi₄-lam ù a-na-ku ma-lá a-kà-šu-du lu-ra-dí-ma lu i-a-um lu ša PÚZUR-a-šur i šé-ep {d}IŠKUR-ṣú-lu-li KÙ.BABBAR li-li-ik-šu-ma li-ba-am a-na PÚZUR-a-šur lu ni-dí-in a-na-kam i-ṣé-er URUDU-im ki-li-šu bu-za-zu i-ir-tí-bi₄-iṣ šé-bu-lam la i-mu-a ṣa-al-tù-um i-na ba-ri-šu-nu i-té-be-e i-na {d}UTU-ši ṭup-pì-i ta-ša-me-ú té-er-ta-kà a-ṣé-er ì-lí-we-da-ku ù bu-za-zu li-li-kam-ma mì-ma bu-za-zu iš-tí ì-lí-we-da-ku lá i-za-ku ki-ma ku-wa-tí a-ma-kam šál-mì-IŠTAR a-na kà-lá-ší-na-ma ša-i-il₅ na-áš-be-er-tí-im mì-ma lá ta-ša-qá-lam,a-na PUZUR₄-a-šur qí-bi₄-ma um-ma {d}IŠKUR-ṣú-lu-li-ma a-dí ša na-áš-pá-ar-tám ša i šé-ep šu-IŠTAR ù-lá-pì-ta-ku-ni me-eḫ-ra-at na-áš-pè-er-tí-im ší-a-tí ì-lí-we-da-ku ù-lá-pì-tám-ma a-na ša-lá-tù-wa-ar a-ṣé-er bu-za-zu ù-bi₄-il₅-ší i-na na-áš-pá-ar-tí ì-lí-we-da-ku lu KÙ.BABBAR 20 ma-na lu 30 ma-na ma-lá té-pu-šu-ni šé-bi₄-lam ù a-na-ku ma-lá a-kà-šu-du lu-ra-dí-ma lu i-a-um lu ša PÚZUR-a-šur i šé-ep {d}IŠKUR-ṣú-lu-li KÙ.BABBAR li-li-ik-šu-ma li-ba-am a-na PÚZUR-a-šur lu ni-dí-in a-na-kam i-ṣé-er URUDU-im ki-li-šu bu-za-zu i-ir-tí-bi₄-iṣ šé-bu-lam la i-mu-a ṣa-al-tù-um i-na ba-ri-šu-nu i-té-be-e i-na {d}UTU-ši ṭup-pì-i ta-ša-me-ú té-er-ta-kà a-ṣé-er ì-lí-we-da-ku ù bu-za-zu li-li-kam-ma mì-ma bu-za-zu iš-tí ì-lí-we-da-ku lá i-za-ku ki-ma ku-wa-tí a-ma-kam šál-mì-IŠTAR a-na kà-lá-ší-na-ma ša-i-il₅ na-áš-be-er-tí-im mì-ma lá ta-ša-qá-lam
6f28b7c3-4a84-9c96-1ce0-a5bcba0fa0db,https://oare.byu.edu/epigraphies/6f28b7c3-4a84-9c96-1ce0-a5bcba0fa0db,P358626,CCT 4 47b | BM 113568,Cuneiform Tablet CCT 4 47b (BM 113568),,"Cuneiform tablet, dated to the Old Assyrian Period (ca. 1950-1850 BC).",letter,BM 113568,,"CCT 3, 49, BM 113568",,,,1410,BM.113568,https://aicuneiform.com/search?q=P358626,um-ma PUZUR₄-sú-en₆ a-lu-lá-a bur-a-šur šu-IŠTAR lá-qé-pu-um-ma a-na PUZUR₄-a-šur qí-bi-ma 2.5 GÚ AN.NA 1 me {TÚG}ku-ta-nu qá-dum 10 a-mì-im 14 {TÚG}ku-ta-nu SIG₅ 10 {TÚG ša a-ki-dí-e 4 TÚG ša a-ki-dí-e ša DAM.GÀR-ru 7 ANŠE ṣa-lá-mu mì-ma a-nim lá-qé-pu-um ir-de₈-am AN.NA-a-kà nu-sà-ni-iq-ma 3 ma-na im-ṭí AN.NA-a-kà x kà ni-da-ma lá-qé-pu-um ni-ṭá-ra-da-am AN.NA-a-kà ša ta-da-nim ta-dí-in a-na DUMU um-mì-a-nim ke-nim lá ša ša-ḫa-ṭim,um-ma PUZUR₄-sú-en₆ a-lu-lá-a bur-a-šur šu-IŠTAR lá-qé-pu-um-ma a-na PUZUR₄-a-šur qí-bi-ma 2.5 GÚ AN.NA 1 me {TÚG}ku-ta-nu qá-dum 10 a-mì-im 14 {TÚG}ku-ta-nu SIG₅ 10 {TÚG ša a-ki-dí-e 4 TÚG ša a-ki-dí-e ša DAM.GÀR-ru 7 ANŠE ṣa-lá-mu mì-ma a-nim lá-qé-pu-um ir-de₈-am AN.NA-a-kà nu-sà-ni-iq-ma 3 ma-na im-ṭí AN.NA-a-kà <gap> kà ni-da-ma lá-qé-pu-um ni-ṭá-ra-da-am AN.NA-a-kà ša ta-da-nim ta-dí-in a-na DUMU um-mì-a-nim ke-nim lá ša ša-ḫa-ṭim
44412635-494c-2184-b00c-5b08d4dc5b24,https://oare.byu.edu/epigraphies/44412635-494c-2184-b00c-5b08d4dc5b24,P358641,CCT 4 12a | BM 115135,Cuneiform Tablet CCT 4 12a (BM 115135),,"Cuneiform tablet, dated to the Old Assyrian Period (ca. 1950-1850 BC).",letter,BM 115135,,"CCT 4, 12, BM 115135",23: GKT \S \ 62c,,,1329,BM.115135,https://aicuneiform.com/search?q=P358641,a-na a-šùr-na-da ù šu-sú-en₆ qí-bi-ma um-ma pu-šu-ke-en₆-ma 3 ma-na KÙ.BABBAR ša kà-ṣa-ri-a il₅-kà-ší-id a ší-a-ma-tim x-x-x ša mì-ma il₅-kà-ší-id i-za-zu lu ANŠE lu ší-ma-am ma-lá iš-ú-mu KÙ.BABBAR a-na a-li-ki-im pá-nim-ma pí-iq-da-ma lu-ub-lu-nim ù šu-ut x-x iš-tí ú-nu-tí-šu li-li-kam šu-ma lá i-lá-kam a-na a-li-ki-im pí-iq-da-ma lu-ub-lu-nim KÙ.BABBAR a-na KÙ.BABBAR-pì-a i-tù-a-ar šu-ma mì-ma i-qá-bi₄ a-na x KÙ.KI pá-ku-nu dí-na,a-na a-šùr-na-da ù šu-sú-en₆ qí-bi-ma um-ma pu-šu-ke-en₆-ma 3 ma-na KÙ.BABBAR ša kà-ṣa-ri-a il₅-kà-ší-id a ší-a-ma-tim <gap>-<gap>-<gap> ša mì-ma il₅-kà-ší-id i-za-zu lu ANŠE lu ší-ma-am ma-lá iš-ú-mu KÙ.BABBAR a-na a-li-ki-im pá-nim-ma pí-iq-da-ma lu-ub-lu-nim ù šu-ut <gap>-<gap> iš-tí ú-nu-tí-šu li-li-kam šu-ma lá i-lá-kam a-na a-li-ki-im pí-iq-da-ma lu-ub-lu-nim KÙ.BABBAR a-na KÙ.BABBAR-pì-a i-tù-a-ar šu-ma mì-ma i-qá-bi₄ a-na <gap> KÙ.KI pá-ku-nu dí-na
cc1dcc50-66c9-174a-bca3-f1233260e3ce,https://oare.byu.edu/epigraphies/cc1dcc50-66c9-174a-bca3-f1233260e3ce,P358640,CCT 4 11b | BM 115124,Cuneiform Tablet CCT 4 11b (BM 115124),,"Cuneiform tablet, dated to the Old Assyrian Period (ca. 1950-1850 BC).",letter,BM 115124,,"CCT 4, 11, BM 115124","3-6: Larsen, OACP 103;5: GKT \S \ 97a;17: GKT \S \ 90a. 103f;18-20: GKT \S \ 155",,,1328,BM.115124,https://aicuneiform.com/search?q=P358640,a-na a-mur-x … 6 GÚ AN.NA ku-nu-ku ša a-lim{ki} ŠÀ 1 šu-uq-lam áp-ṭur₄-ma 1 GÚ 3 ma-na as-ni-iq i-šé-er-tám i-ta-šu 12 ku-ta-ni li-wi-sú 3 ANŠE.ḪI.A mì-ma a-nim ša ša-lim-a-ḫi-im ù i-a-tí ša ba-ri-ni 4 GÚ AN.NA ku-nu-ku ša a-lim{ki} 8 ku-ta-nu li-wi-sú … 2 GÚ 10 ma-na AN.NA ma-as-ra-am a-na-kam-ma KÙ.BABBAR mar-ṣa-am aš-qúl ŠU.NÍGIN 12 GÚ 10 ma-na ù ú-tù-ra-ú-šu AN.NA 20 ku-ta-ni ù 6 ANŠE.ḪI.A i-lu-ú-a i-ra-de₈-a-kum a-ḫi a-ta ki-ma a-wi-lu-tí-kà e-pu-uš-ma lá-ma AN.NA ša ILLAT-tim e-ru-ba-ni AN.NA a-na KÙ.KI ta-er a-na ba-li AN.NA lá tù-šar-šu-ma i-dí-ku-bu-um AN.NA 1 GÚ ù 2 GÚ e-ri-iš-kà um-ma šu-ut-ma lá-ag-mì-il₅-šu dí-šu-um a-pu-tum i-ḫi-id-ma AN.NA a-na KÙ.KI ta-er-ma KÙ.BABBAR ku-nu-uk-ma a-na i-lu-ú-a pì-qí-id-ma KI a-li-ki pá-ni-ú-tí-ma šé-bi₄-lam x GÚ AN.NA … x-x-ri lá tù-kà-al dí-šu-nu-ma ší-im-šu-nu šé-bi₄-lam ILLAT-tum a-dí x u₄-me e-ra-ba-am AN.NA dí-in lá tù-kà-al-šu a-na 15 GÍN AN.NA ù 3.33333 GÍN KÙ.BABBAR a qá-tí i-lu-a a-dí-in,a-na a-mur-<gap> <big_gap> 6 GÚ AN.NA ku-nu-ku ša a-lim{ki} ŠÀ 1 šu-uq-lam áp-ṭur₄-ma 1 GÚ 3 ma-na as-ni-iq i-šé-er-tám i-ta-šu 12 ku-ta-ni li-wi-sú 3 ANŠE.ḪI.A mì-ma a-nim ša ša-lim-a-ḫi-im ù i-a-tí ša ba-ri-ni 4 GÚ AN.NA ku-nu-ku ša a-lim{ki} 8 ku-ta-nu li-wi-sú <big_gap> 2 GÚ 10 ma-na AN.NA ma-as-ra-am a-na-kam-ma KÙ.BABBAR mar-ṣa-am aš-qúl ŠU.NÍGIN 12 GÚ 10 ma-na ù ú-tù-ra-ú-šu AN.NA 20 ku-ta-ni ù 6 ANŠE.ḪI.A i-lu-ú-a i-ra-de₈-a-kum a-ḫi a-ta ki-ma a-wi-lu-tí-kà e-pu-uš-ma lá-ma AN.NA ša ILLAT-tim e-ru-ba-ni AN.NA a-na KÙ.KI ta-er a-na ba-li AN.NA lá tù-šar-šu-ma i-dí-ku-bu-um AN.NA 1 GÚ ù 2 GÚ e-ri-iš-kà um-ma šu-ut-ma lá-ag-mì-il₅-šu dí-šu-um a-pu-tum i-ḫi-id-ma AN.NA a-na KÙ.KI ta-er-ma KÙ.BABBAR ku-nu-uk-ma a-na i-lu-ú-a pì-qí-id-ma KI a-li-ki pá-ni-ú-tí-ma šé-bi₄-lam <gap> GÚ AN.NA <big_gap> <gap>-<gap>-ri lá tù-kà-al dí-šu-nu-ma ší-im-šu-nu šé-bi₄-lam ILLAT-tum a-dí <gap> u₄-me e-ra-ba-am AN.NA dí-in lá tù-kà-al-šu a-na 15 GÍN AN.NA ù 3.33333 GÍN KÙ.BABBAR a qá-tí i-lu-a a-dí-in
